text,emotion,emotion_code,processed_text
Well you can let me in later.,neutral,6,Well you can let me in later .
"I don’t have a key, they took mine to give to you.",neutral,6,"I do not have a key , they took mine to give to you ."
What?! They took mine to give to you!,surprise,4,What ? ! They took mine to give to you !
Why would they take away our keys?,surprise,4,Why would they take away our keys ?
Wow! It looks like we got a lot of good stuff.,happiness,0,Wow ! It looks like we got a lot of good stuff .
"Oh we did, but my mom got us the greatest gift of all.",happiness,0,"Oh we did , but my mom got us the greatest gift of all ."
A,neutral,6,A
No. She’s going to live with us for eight weeks.,neutral,6,No . She’s going to live with us for eight weeks .
"Uh, what?",surprise,4,"Uh , what ?"
Yes! She’s gonna help us take care of the baby! Woo-hoo.,happiness,0,Yes ! She’s gonna help us take care of the baby ! Woo-hoo .
What—You’re not serious.,surprise,4,What—You are not serious .
"I mean she’s a very nice woman, but there is no way we can take eight weeks of her.",anger,2,"I mean she’s a very nice woman , but there is no way we can take eight weeks of her ."
She’ll drive us totally crazy.,disgust,5,She’ll drive us totally crazy .
Hi Ross!,happiness,0,Hi Ross !
Hi roomie!,happiness,0,Hi roomie !
Hey! What did you decide to do about the movie?,neutral,6,Hey ! What did you decide to do about the movie ?
It’s not like it’s porn!,neutral,6,It is not like it is porn !
"This is a serious, legitimate movie.",neutral,6,"This is a serious , legitimate movie ."
And the nudity is really important to the story.,neutral,6,And the nudity is really important to the story .
That’s what you say about porn.,neutral,6,That’s what you say about porn .
You’re right. Maybe I shouldn’t even go on the call back.,neutral,6,You are right . Maybe I shouldn’t even go on the call back .
"No! No you should! A lot of major actors do nude scenes! I mean, the chance to star in a movie? Come on!",happiness,0,"No ! No you should ! A lot of major actors do nude scenes ! I mean , the chance to star in a movie ? Come on !"
Well that’s true.,neutral,6,Well that’s true .
And I am only naked in one scene.,neutral,6,And I am only naked in one scene .
Plus it sounds really great.,neutral,6,Plus it sounds really great .
My character’s catholic and he falls in love with this Jewish girl.,neutral,6,My character’s catholic and he falls in love with this Jewish girl .
Who run away together and they get caught in this big rainstorm.,neutral,6,Who run away together and they get caught in this big rainstorm .
So we go into this barn and undress each other and hold each other.,neutral,6,So we go into this barn and undress each other and hold each other .
It’s really sweet and-and tender.,happiness,0,It is really sweet and-and tender .
"Hey, what’s up?",neutral,6,"Hey , what’s up ?"
"Nothing, Monica and I had a stupid fight.",sadness,1,"Nothing , Monica and I had a stupid fight ."
"But you’re still moving in together, right? Because my ad came out today.",neutral,6,"But you are still moving in together , right ? Because my ad came out today ."
"""Wanted. Female roommate, non-smoker, non-ugly."" Nice!",happiness,0,"""Wanted . Female roommate , non-smoker , non-ugly . "" Nice !"
"I just figured y’know, after living with you it’d be an interesting change of pace to have a female roommate, y’know?",neutral,6,"I just figured you know , after living with you it’d be an interesting change of pace to have a female roommate , you know ?"
"Someone I can learn from, someone-someone who’s different than me.",neutral,6,"Someone I can learn from , someone-someone who’s different than me ."
And what’s more different than me. A guy who’s,neutral,6,And what’s more different than me . A guy who’s
So where are we going next?,neutral,6,So where are we going next ?
This witness won't return my calls so we're gonna see if we can surprise him coming home.,neutral,6,This witness won't return my calls so we're gonna see if we can surprise him coming home .
"Sur-surprise him? We're not, we're not gonna make anybody mad are we?",fear,3,"Sur-surprise him ? We're not , we're not gonna make anybody mad are we ?"
"Come on man!  Listen so uh, are you gonna squeeze the perps shoes a little bit before he lawyers up?",happiness,0,"Come on man ! Listen so uh , are you gonna squeeze the perps shoes a little bit before he lawyers up ?"
It's a witness not a perp. And no one talks like that!,anger,2,It is a witness not a perp . And no one talks like that !
"Yeah, no one talks like that!",anger,2,"Yeah , no one talks like that !"
Oh what? Like your Mr. Cop!,anger,2,Oh what ? Like your Mr . Cop !
"Hey, I'm more cop than you two!",anger,2,"Hey , I am more cop than you two !"
How do you figure that?,neutral,6,How do you figure that ?
"Hello! I'm in the front seat, okay? I'm Gary's partner!",neutral,6,"Hello ! I am in the front seat , okay ? I am Gary's partner !"
Here you go. Thank you!,neutral,6,Here you go . Thank you !
"Wait, Rach! Where's the other one?",neutral,6,"Wait , Rach ! Where's the other one ?"
"Oh what, you-you want both of them?",surprise,4,"Oh what , you-you want both of them ?"
"Rachel Karen Green, where's the other earring?!",anger,2,"Rachel Karen Green , where's the other earring ? !"
"Okay, okay, okay, look, just don't freak out, but I kinda lost it.",fear,3,"Okay , okay , okay , look , just do not freak out , but I kinda lost it ."
"I know it's in the apartment, but I",neutral,6,"I know it is in the apartment , but I"
"Well, what am I going to tell Monica? She wants to wear them tonight!",fear,3,"Well , what am I going to tell Monica ? She wants to wear them tonight !"
Tell her to wear her own earrings.,anger,2,Tell her to wear her own earrings .
These,neutral,6,These
Nooo! Nooooo! You lent me Monica's earrings?! I'm not allowed to borrow her stuff!,anger,2,Nooo ! Nooooo ! You lent me Monica's earrings ? ! I am not allowed to borrow her stuff !
Because I lose her stuff!,anger,2,Because I lose her stuff !
"Uh Phoebe, can I see you for a second?",neutral,6,"Uh Phoebe , can I see you for a second ?"
Chandler’s gone again!,surprise,4,Chandler’s gone again !
Oh my God! Why would you play hide and seek with someone you know is a flight risk?!,sadness,1,Oh my God ! Why would you play hide and seek with someone you know is a flight risk ? !
Okay. You ready to push again?,neutral,6,Okay . You ready to push again ?
I already had a baby. Leave me alone.,anger,2,I already had a baby . Leave me alone .
"Okay, okay, come on, you can do it. You can do it!",happiness,0,"Okay , okay , come on , you can do it . You can do it !"
Little Leslie is here!,happiness,0,Little Leslie is here !
We got another one!,surprise,4,We got another one !
"Oh my God, I can't believe I have two-two children.",surprise,4,"Oh my God , I can't believe I have two-two children ."
How scary is that?,surprise,4,How scary is that ?
"Come on little Chandler, it's time to be born. Come on little Chandler! Come on!",happiness,0,"Come on little Chandler , it is time to be born . Come on little Chandler ! Come on !"
"All right, he's coming. He's coming!",happiness,0,"All right , he's coming . He's coming !"
"Hey, where's his thing?",surprise,4,"Hey , where's his thing ?"
Chandler's a girl!,surprise,4,Chandler's a girl !
"Oh God, kindergarten flashback.",surprise,4,"Oh God , kindergarten flashback ."
They musta read the sonogram wrong.,surprise,4,They musta read the sonogram wrong .
"Cause they, 'cause they thought it was a boy, but Chandler's a girl!",surprise,4,"Cause they , 'cause they thought it was a boy , but Chandler's a girl !"
"Okay, keep saying it!",happiness,0,"Okay , keep saying it !"
Am I too late?!,neutral,6,Am I too late ? !
"No-no ah, everything's okay. Everybody's healthy there's 30 fingers and 30 toes.",happiness,0,"No-no ah , everything's okay . Everybody's healthy there's 30 fingers and 30 toes ."
We have our babies?,surprise,4,We have our babies ?
"Oh, we have our babies.",happiness,0,"Oh , we have our babies ."
Hey Toby!,happiness,0,Hey Toby !
Hey Bobby.,neutral,6,Hey Bobby .
"It’s Bob actually. Hey, you work up here, can you tell me where this Chandler",neutral,6,"It is Bob actually . Hey , you work up here , can you tell me where this Chandler"
"Uhh yeah. Yeah, it’s  right, right down there.  Right there, yeah. Can I ask you why?",neutral,6,"Uhh yeah . Yeah , it is right , right down there . Right there , yeah . Can I ask you why ?"
"I want to talk to that bastard, see what his problem is.",anger,2,"I want to talk to that bastard , see what his problem is ."
"Okay Bob listen uhh, I’m the reason you didn’t get the job up here.",sadness,1,"Okay Bob listen uhh , I am the reason you didn’t get the job up here ."
Toby don’t.,sadness,1,Toby do not .
Toby! I’m not gonna let you cover for him. Anything you say right now will just get me more upset with Chandler!,anger,2,Toby ! I am not gonna let you cover for him . Anything you say right now will just get me more upset with Chandler !
Thank you.  Oh Joey and look at this crib! It’s so cute!,happiness,0,Thank you . Oh Joey and look at this crib ! It is so cute !
I know! I found it on the street.,happiness,0,I know ! I found it on the street .
Are you serious—Really?! It’s in such good condition.,surprise,4,Are you serious—Really ? ! It is in such good condition .
Wow! Whoa-whoa what’s under the covers?,surprise,4,Wow ! Whoa-whoa what’s under the covers ?
It’s moving.,fear,3,It is moving .
Ew.,disgust,5,Ew .
It’s still——It’s got a tail! Get it out of here! Get it out of here!!,fear,3,It is still——It is got a tail ! Get it out of here ! Get it out of here ! !
Ooh! Ah! Okay!,fear,3,Ooh ! Ah ! Okay !
"Well, I went over to Kyle’s last night to pick up a few things and we got to reminiscing",neutral,6,"Well , I went over to Kyle’s last night to pick up a few things and we got to reminiscing"
we talked through most of the night and we realized that the reason we were so angry at each other was because there are still feelings there. So,sadness,1,we talked through most of the night and we realized that the reason we were so angry at each other was because there are still feelings there . So
Oh just say it Kyle!,surprise,4,Oh just say it Kyle !
We’re gonna give it another try.,happiness,0,We are gonna give it another try .
What about her whining and her constant need for attention?!,anger,2,What about her whining and her constant need for attention ? !
I’m gonna work on that.,neutral,6,I am gonna work on that .
"Oh right, because you’re so capable of change.",anger,2,"Oh right , because you are so capable of change ."
"Y’know, he hums when he pees!",anger,2,"You know , he hums when he pees !"
I do know.,neutral,6,I do know .
"It makes him miss the bowl, but whatever.",disgust,5,"It makes him miss the bowl , but whatever ."
We’re so sorry.,sadness,1,We are so sorry .
"That’s all right, we-we don’t need you. In fact, hey I’m over it already.",anger,2,"That’s all right , we-we do not need you . In fact , hey I am over it already ."
"Yeah, and y’know what? I don’t give a tiny rat’s ass.",anger,2,"Yeah , and you know what ? I do not give a tiny rat’s ass ."
"I’m sorry. Ugh, Pheebs, you were, you were right about her. Y’know, she",sadness,1,"I am sorry . Ugh , Pheebs , you were , you were right about her . You know , she"
"Oh. Y’know, he hums while he does other stuff to.",neutral,6,"Oh . You know , he hums while he does other stuff to ."
"Yeah, we're better off without them.",anger,2,"Yeah , we're better off without them ."
"And y’know, even if they break up again, you’d better not let him in your sad men’s club!",anger,2,"And you know , even if they break up again , you’d better not let him in your sad men’s club !"
Divorced men’s club.,sadness,1,Divorced men’s club .
Why isn’t that valet back with my Porsche?,anger,2,Why isn’t that valet back with my Porsche ?
Maybe because you’ve got the keys?,anger,2,Maybe because you’ve got the keys ?
This is totally your fault!,anger,2,This is totally your fault !
My fault?! You threatened the judge!,anger,2,My fault ? ! You threatened the judge !
"Well, you ripped the paper out of the court reporter’s machine!!",anger,2,"Well , you ripped the paper out of the court reporter’s machine ! !"
Have you seen Chandler?!,neutral,6,Have you seen Chandler ? !
No! Why?,neutral,6,No ! Why ?
The woman from the museum called and said that there was a cancellation and that we could move up our wedding and Chandler heard!,fear,3,The woman from the museum called and said that there was a cancellation and that we could move up our wedding and Chandler heard !
How bad is this?,fear,3,How bad is this ?
"Well for the regular guy, it’s bad, but Chandler, Oh dear God!",fear,3,"Well for the regular guy , it is bad , but Chandler , Oh dear God !"
I know! I know! And he totally freaked out and I can’t find him anywhere!,fear,3,I know ! I know ! And he totally freaked out and I cannot find him anywhere !
What are you gonna do?,neutral,6,What are you gonna do ?
"Well, I’m never gonna listen to you again, that’s for sure!",anger,2,"Well , I am never gonna listen to you again , that’s for sure !"
"""Y’know, harm can it do if you go and put your name down?""",neutral,6,"""You know , harm can it do if you go and put your name down ? """
Rachel said that!,surprise,4,Rachel said that !
Well Rachel’s not here!,anger,2,Well Rachel’s not here !
"Come on, come on.",neutral,6,"Come on , come on ."
"Damnit, damnit, damnit, damnit.",anger,2,"Damnit , damnit , damnit , damnit ."
This is all your fault.,anger,2,This is all your fault .
"This is supposed to be, like, the greatest day of my life, y'know?",anger,2,"This is supposed to be , like , the greatest day of my life , y'know ?"
"My son is being born, and I should be in there, you know, instead of stuck in a closet with you.",anger,2,"My son is being born , and I should be in there , you know , instead of stuck in a closet with you ."
The woman I love is having a baby today. I've been waiting for this just as much as you have.,anger,2,The woman I love is having a baby today . I've been waiting for this just as much as you have .
"No no no, believe me.",anger,2,"No no no , believe me ."
"No one has been waiting for this as much as I have, ok?",anger,2,"No one has been waiting for this as much as I have , ok ?"
And you know what the funny thing is?,neutral,6,And you know what the funny thing is ?
"When this day is over, you get to go home with the baby, ok?",anger,2,"When this day is over , you get to go home with the baby , ok ?"
Where does that leave me?,sadness,1,Where does that leave me ?
You get to be the baby's father.,neutral,6,You get to be the baby's father .
Everyone knows who you are.,neutral,6,Everyone knows who you are .
Who am I?,anger,2,Who am I ?
"There's Mother's Day, there's Father's Day, there's no... Lesbian Lover Day.",sadness,1,"There's Mother's Day , there's Father's Day , there's no . . . Lesbian Lover Day ."
Every day is Lesbian Lover Day.,neutral,6,Every day is Lesbian Lover Day .
This is so great.,happiness,0,This is so great .
You wanna explain that?,neutral,6,You wanna explain that ?
"I mean, well, 'cause when I was growing up, you know my dad left, and my mother died, and my stepfather went to jail, so I barely had enough pieces of parents to make one whole one.",sadness,1,"I mean , well , 'cause when I was growing up , you know my dad left , and my mother died , and my stepfather went to jail , so I barely had enough pieces of parents to make one whole one ."
And here's this little baby who has like three whole parents who care about it so much that they're fighting over who gets to love it the most.,happiness,0,And here's this little baby who has like three whole parents who care about it so much that they are fighting over who gets to love it the most .
And it's not even born yet.,sadness,1,And it is not even born yet .
"It's just, it's just the luckiest baby in the whole world.",happiness,0,"It is just , it is just the luckiest baby in the whole world ."
"I'm sorry, you were fighting.",sadness,1,"I am sorry , you were fighting ."
"Okay, it's a typical New York City apartment. Two girls are just hanging out.",neutral,6,"Okay , it is a typical New York City apartment . Two girls are just hanging out ."
"Hi, how are you doing Kelly?",neutral,6,"Hi , how are you doing Kelly ?"
"I'm doing just fine! God, Tiffany, you smell so great!",happiness,0,"I am doing just fine ! God , Tiffany , you smell so great !"
It's my new perfume. Why don't you come closer where you can,neutral,6,It is my new perfume . Why do not you come closer where you can
"Oh, y'know Joey, you are sick!",disgust,5,"Oh , y'know Joey , you are sick !"
This is disgusting!,disgust,5,This is disgusting !
I'm not reading this!,disgust,5,I am not reading this !
What?! Wait-wait-wait! The handsome man was about to enter!!,surprise,4,What ? ! Wait-wait-wait ! The handsome man was about to enter ! !
"All right, I'll give you this, Mr. Peanut is a better dresser.",neutral,6,"All right , I'll give you this , Mr . Peanut is a better dresser ."
"I mean he's got the monocle, he's got the top hat...",neutral,6,"I mean he's got the monocle , he's got the top hat . . ."
You know he's gay?,neutral,6,You know he's gay ?
I just wanna clarify this: are you outing Mr. Peanut?,neutral,6,I just wanna clarify this : are you outing Mr . Peanut ?
"Danielle! Hi! Uh- everybody, this is Danielle, Danielle, everybody.",neutral,6,"Danielle ! Hi ! Uh- everybody , this is Danielle , Danielle , everybody ."
Hi. Hi.,neutral,6,Hi . Hi .
"Well, what?",neutral,6,"Well , what ?"
That she left you?,surprise,4,That she left you ?
That she likes women?,neutral,6,That she likes women ?
That she left you for another woman that likes women?,neutral,6,That she left you for another woman that likes women ?
"Little louder, okay, I think there's a man on the twelfth floor in a coma that didn't quite hear you...",anger,2,"Little louder , okay , I think there's a man on the twelfth floor in a coma that didn't quite hear you . . ."
Then what?,neutral,6,Then what ?
My first time with Carol was...,neutral,6,My first time with Carol was . . .
It was my,neutral,6,It was my
With Carol?  Oh.,surprise,4,With Carol ? Oh .
"So in your whole life, you've only been with one——oh.",surprise,4,"So in your whole life , you've only been with one——oh ."
"Whoah, boy, hockey was a big mistake! There was a whole bunch of stuff we could've done tonight!",surprise,4,"Whoah , boy , hockey was a big mistake ! There was a whole bunch of stuff we could've done tonight !"
Hi. Where is everybody?,neutral,6,Hi . Where is everybody ?
"Oh, it’s already closed, Chris gave me the keys to lock up-what is wrong?",sadness,1,"Oh , it is already closed , Chris gave me the keys to lock up-what is wrong ?"
"My marriage, I think my marriage is um, is kinda over.",sadness,1,"My marriage , I think my marriage is um , is kinda over ."
Oh no! Why?,surprise,4,Oh no ! Why ?
"‘Cause Carol’s a lesbian.  And, and I’m not one. And apparently it’s not a mix and match situation.",sadness,1,"‘Cause Carol’s a lesbian . And , and I am not one . And apparently it is not a mix and match situation ."
"Oh my God! I don’t believe it! Oh, you poor bunny.",surprise,4,"Oh my God ! I do not believe it ! Oh , you poor bunny ."
I’m an idiot.,disgust,5,I am an idiot .
"I mean shoulda seen it, I mean Carol and I’d be out and she’d, she’d see some beautiful woman, and, and she’d be Ross y'know look at her, and I’d think, God, my wife is cool!",sadness,1,"I mean shoulda seen it , I mean Carol and I’d be out and she’d , she’d see some beautiful woman , and , and she’d be Ross y'know look at her , and I’d think , God , my wife is cool !"
"Aw! Hey, do you think that Susan person is her lover?",neutral,6,"Aw ! Hey , do you think that Susan person is her lover ?"
"Well, now I do!!",surprise,4,"Well , now I do ! !"
Seven years.,sadness,1,Seven years .
"I mean we’ve been together seven years, she’s the only woman who’s ever loved me, and the only woman I’ve-I’ve ever....",sadness,1,"I mean we’ve been together seven years , she’s the only woman who’s ever loved me , and the only woman I’ve-I’ve ever . . . ."
"Aw, God Ross. Oh.",sadness,1,"Aw , God Ross . Oh ."
No you won’t.,neutral,6,No you will not .
"Look he knows he did a terrible thing and I believe him, he’s sorry.",sadness,1,"Look he knows he did a terrible thing and I believe him , he’s sorry ."
"But,  you’ve got one more apology to make, all right, you’ve got to apologize to Mary-Angela.",neutral,6,"But , you’ve got one more apology to make , all right , you’ve got to apologize to Mary-Angela ."
"Okay, absolutely!",happiness,0,"Okay , absolutely !"
You’ve got it.,neutral,6,You’ve got it .
"Cookie, now you can punch him!",anger,2,"Cookie , now you can punch him !"
"All right, that's it, I quit.",anger,2,"All right , that's it , I quit ."
What? I didn't say anything.,surprise,4,What ? I didn't say anything .
"Yeah, but this  isn't the face of a person who trusts a person.",anger,2,"Yeah , but this isn't the face of a person who trusts a person ."
"Ok, this  is the face of a person who, you know, doesn't trust a person.",anger,2,"Ok , this is the face of a person who , you know , doesn't trust a person ."
"I'm sorry. I'm sorry, Phoebe. It's just a little shorter than what we had discussed.",sadness,1,"I am sorry . I am sorry , Phoebe . It is just a little shorter than what we had discussed ."
Would you relax? I know what I am doing. This is how he wears it.,anger,2,Would you relax ? I know what I am doing . This is how he wears it .
Julie.,neutral,6,Julie .
Jody!,surprise,4,Jody !
You were with Julie?,neutral,6,You were with Julie ?
"Look, when it started I was just trying to be nice to her because she was my brother's girlfriend.",neutral,6,"Look , when it started I was just trying to be nice to her because she was my brother's girlfriend ."
"And then, one thing led to another and, before I knew it, we were...shopping.",neutral,6,"And then , one thing led to another and , before I knew it , we were . . . shopping ."
Oh. Oh my God.,surprise,4,Oh . Oh my God .
"Honey, wait. We only did it once. It didn't mean anything to me.",sadness,1,"Honey , wait . We only did it once . It didn't mean anything to me ."
"Yeah, right.  Sure!",anger,2,"Yeah , right . Sure !"
"Really, Rachel, I was thinking of you the whole time.",sadness,1,"Really , Rachel , I was thinking of you the whole time ."
"Look, I'm sorry, all right.",sadness,1,"Look , I am sorry , all right ."
I never meant for you to find out!,sadness,1,I never meant for you to find out !
"Oh, please, you wanted to get caught.",anger,2,"Oh , please , you wanted to get caught ."
That is not true!,anger,2,That is not true !
"Oh, so you just sort of happened to leave it in here?",anger,2,"Oh , so you just sort of happened to leave it in here ?"
Did it ever occur to you that I might just be that stupid?,anger,2,Did it ever occur to you that I might just be that stupid ?
"Ok, Monica. I just have to know one thing. Did you go with her to",sadness,1,"Ok , Monica . I just have to know one thing . Did you go with her to"
I can’t say.,neutral,6,I cannot say .
I can’t say because he’s famous.,neutral,6,I cannot say because he’s famous .
"Oh my God, who is it?!",surprise,4,"Oh my God , who is it ? !"
"Phoebe, come on, you have to tell us.",anger,2,"Phoebe , come on , you have to tell us ."
"Okay, okay. It’s James Brolin. James Brolin is the father of my baby.",neutral,6,"Okay , okay . It is James Brolin . James Brolin is the father of my baby ."
As in Barbara Streisand’s husband James Brolin?,surprise,4,As in Barbara Streisand’s husband James Brolin ?
What?! Well he never said that to me!,surprise,4,What ? ! Well he never said that to me !
"Oh, this life! Oh okay no, Chandler's is worse.",sadness,1,"Oh , this life ! Oh okay no , Chandler's is worse ."
"Man, it must be so cool remembering stuff like that! I don't have any past life memories.",happiness,0,"Man , it must be so cool remembering stuff like that ! I do not have any past life memories ."
Of course you don't sweetie. You're brand new.,neutral,6,Of course you do not sweetie . You are brand new .
I know Monica's worst Thanksgiving.,neutral,6,I know Monica's worst Thanksgiving .
"Oh, let's not tell this story.",sadness,1,"Oh , let us not tell this story ."
"Oh no, I know! I know! It's the one where Joey got Monica's turkey stuck on his head!",happiness,0,"Oh no , I know ! I know ! It is the one where Joey got Monica's turkey stuck on his head !"
What?! Joey got a turkey stuck on his head?!,surprise,4,What ? ! Joey got a turkey stuck on his head ? !
"Hey, it's not like it sounds.",neutral,6,"Hey , it is not like it sounds ."
It's,neutral,6,It is
"Wendy, we had a deal!  Yeah, you promised! Wendy! Wendy! Wendy!",anger,2,"Wendy , we had a deal ! Yeah , you promised ! Wendy ! Wendy ! Wendy !"
Who was that?,neutral,6,Who was that ?
Wendy bailed. I have no waitress.,sadness,1,Wendy bailed . I have no waitress .
Oh... that's too bad. Bye bye.,sadness,1,Oh . . . that's too bad . Bye bye .
Ten dollars an hour.,neutral,6,Ten dollars an hour .
Twelve dollars an hour.,neutral,6,Twelve dollars an hour .
"Mon. I wish I could, but I've made plans to walk around.",neutral,6,"Mon . I wish I could , but I've made plans to walk around ."
"You know, Rachel, when you ran out of your wedding, I was there for you.",anger,2,"You know , Rachel , when you ran out of your wedding , I was there for you ."
"I put a roof over your head, and if that means nothing to you...  twenty dollars an hour.",anger,2,"I put a roof over your head , and if that means nothing to you . . . twenty dollars an hour ."
"The reactor’s gonna blow in three seconds, we’re never gonna make it!",fear,3,"The reactor’s gonna blow in three seconds , we are never gonna make it !"
You’ve got to get out of here! Save yourself!,fear,3,You’ve got to get out of here ! Save yourself !
No! I won’t leave you!,fear,3,No ! I will not leave you !
"Don’t worry about me, I’m a robot! I’m just a machine!!",sadness,1,"Do not worry about me , I am a robot ! I am just a machine ! !"
No you’re not! Not to me!,anger,2,No you are not ! Not to me !
"Yeah, you’re great! Okay, let’s take it from",happiness,0,"Yeah , you are great ! Okay , let us take it from"
"No, I mean I was really acting my ass off.",happiness,0,"No , I mean I was really acting my ass off ."
"Yeah, I thought I was pretty good too.",happiness,0,"Yeah , I thought I was pretty good too ."
"Oh yeah, you’re solid. Yeah, you’re just no me.",neutral,6,"Oh yeah , you are solid . Yeah , you are just no me ."
Y’know what? I think that’s enough for now. Yeah. I don’t want to be over rehearsed.,neutral,6,You know what ? I think that’s enough for now . Yeah . I do not want to be over rehearsed .
I’ll do it without you!,anger,2,I’ll do it without you !
I don’t need you or anybody else!,anger,2,I do not need you or anybody else !
I’m gonna make it on my own!,anger,2,I am gonna make it on my own !
You’ll see!!,anger,2,You will see ! !
You’ll,neutral,6,You’ll
I can't believe that Ross is gone. It is just so sad.,sadness,1,I can't believe that Ross is gone . It is just so sad .
I didn't know Ross and you were so close.,surprise,4,I didn't know Ross and you were so close .
We weren't but we had one class together. He was such a great    guy and he talked so passionately about science. I always remembered him.,sadness,1,We weren't but we had one class together . He was such a great guy and he talked so passionately about science . I always remembered him .
I'm sure that would mean a lot to him.,neutral,6,I am sure that would mean a lot to him .
"And if heaven has a    door, I'm sure he's pressing his ear up against it and listening intently.",neutral,6,"And if heaven has a door , I am sure he's pressing his ear up against it and listening intently ."
I thought so many times about calling him and asking him out.    I guess I really missed my chance.,sadness,1,I thought so many times about calling him and asking him out . I guess I really missed my chance .
But you didn't!,happiness,0,But you didn't !
I'm still alive!!,happiness,0,I am still alive ! !
"Kori, I know this is a big surprise for you.",happiness,0,"Kori , I know this is a big surprise for you ."
It's a long story but the things    you just said really made my day!,happiness,0,It is a long story but the things you just said really made my day !
"I mean, the fact that you are here means more    to me than if this room were filled with people!",happiness,0,"I mean , the fact that you are here means more to me than if this room were filled with people !"
"You sick freak, who does that? I can't believe I had a crush on    you!",anger,2,"You sick freak , who does that ? I can't believe I had a crush on you !"
Did you hear that? Kori Weston had a crush on me!!,happiness,0,Did you hear that ? Kori Weston had a crush on me ! !
We’ll do a quick check.,neutral,6,We’ll do a quick check .
"So, eight days late huh?",surprise,4,"So , eight days late huh ?"
You must be a little uncomfortable.,neutral,6,You must be a little uncomfortable .
"Eh, just a tad.",neutral,6,"Eh , just a tad ."
"You’re about 80 percent effaced, so you’re on your way.",neutral,6,"You are about 80 percent effaced , so you are on your way ."
It still could last a little while longer.,neutral,6,It still could last a little while longer .
If you’re anxious there are a few ways to help things along.,neutral,6,If you are anxious there are a few ways to help things along .
Do them!!,anger,2,Do them ! !
"Actually, they’re things you can do. Just some home remedies, but in my experience I’ve found that some of them are quite effective.",neutral,6,"Actually , they are things you can do . Just some home remedies , but in my experience I’ve found that some of them are quite effective ."
"Well, we are ready to try anything.",neutral,6,"Well , we are ready to try anything ."
"Okay, there’s an herbal tea you can drink.",neutral,6,"Okay , there’s an herbal tea you can drink ."
What is wrong with Emma?,sadness,1,What is wrong with Emma ?
"Oh she misunderstood, she thought she was moving to Tulsa.",neutral,6,"Oh she misunderstood , she thought she was moving to Tulsa ."
Anytime you're ready.,neutral,6,Anytime you are ready .
"Ok, ok, here we go.",neutral,6,"Ok , ok , here we go ."
"Ok, where am I talking to, here?",neutral,6,"Ok , where am I talking to , here ?"
"I mean, uh, well, there is one way that seems to offer a certain acoustical advantage, but...",neutral,6,"I mean , uh , well , there is one way that seems to offer a certain acoustical advantage , but . . ."
Just aim for the bump.,neutral,6,Just aim for the bump .
"Ok, ok, ok, ok, here goes.",neutral,6,"Ok , ok , ok , ok , here goes ."
"You know, I, you know, can't do this.",fear,3,"You know , I , you know , can't do this ."
"Uh, this is too weird.",disgust,5,"Uh , this is too weird ."
I feel stupid.,sadness,1,I feel stupid .
"So don't do it, it's fine. You don't have to do it just because Susan does it.",neutral,6,"So do not do it , it is fine . You do not have to do it just because Susan does it ."
"Hello, baby. Hello, hello.",happiness,0,"Hello , baby . Hello , hello ."
"Oh, hi. It’s Mark.",neutral,6,"Oh , hi . It is Mark ."
Easy. Easy. You have to go to the hospital. Okay?,fear,3,Easy . Easy . You have to go to the hospital . Okay ?
"Okay, I do.",neutral,6,"Okay , I do ."
I really do.,neutral,6,I really do .
"Okay, I’m gonna get your coat and then I’ll-I’ll put you in a cab.",neutral,6,"Okay , I am gonna get your coat and then I’ll-I’ll put you in a cab ."
"Okay. Oh wait, wait-wait, you’re not gonna come with me?",sadness,1,"Okay . Oh wait , wait-wait , you are not gonna come with me ?"
Of course I am. I just have to make a call.,surprise,4,Of course I am . I just have to make a call .
Thank you.  Oww!!!! God!,surprise,4,Thank you . Oww ! ! ! ! God !
"What?! I wh-, what’s wrong?",fear,3,"What ? ! I wh- , what’s wrong ?"
"I’m sorry, I just can’t go to the hospital lookin’ like this.",disgust,5,"I am sorry , I just cannot go to the hospital lookin’ like this ."
"Pete Becker is circling the ring now. It looks like, he’s just trying to feel him out. Oh, Bruiser is just...",neutral,6,"Pete Becker is circling the ring now . It looks like , he’s just trying to feel him out . Oh , Bruiser is just . . ."
"Run! Run you crazy, rich freak!",fear,3,"Run ! Run you crazy , rich freak !"
"Oh, I can’t watch this.",fear,3,"Oh , I cannot watch this ."
"Check it out, he’s winning!  Pete’s winning!",surprise,4,"Check it out , he’s winning ! Pete’s winning !"
No-o-o!!,fear,3,No-o-o ! !
"Uh-oh, Bruiser has Becker on the canvas and is going for his favourite area.",fear,3,"Uh-oh , Bruiser has Becker on the canvas and is going for his favourite area ."
Oh! Oh!,disgust,5,Oh ! Oh !
"Wait, if that’s his favourite area, why is he being so mean to it?",surprise,4,"Wait , if that’s his favourite area , why is he being so mean to it ?"
"Well, this is ironic.",surprise,4,"Well , this is ironic ."
"Of your last two boyfriends, Richard didn’t want to have kids, and from the looks of it, now Pete can’t.",neutral,6,"Of your last two boyfriends , Richard didn’t want to have kids , and from the looks of it , now Pete cannot ."
"Dude, you don’t have to brag! We got nothing here!!",anger,2,"Dude , you do not have to brag ! We got nothing here ! !"
Should we tell Rachel there’s an empty private room right next door to hers?,neutral,6,Should we tell Rachel there’s an empty private room right next door to hers ?
"We could, or we can have sex in it.",happiness,0,"We could , or we can have sex in it ."
